COLONIAL KITCHEN ISLAND
32,0,0,0,-1,-1,-1,-1,-1,0,-1,-1
33,1,0,1,-1,-1,-1,-1,-1,0,-1,-1
34,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
35,0,0,0,-1,-1,-1,0,-1,-1,0,-1
36,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1
37,0,0,0,-1,-1,-1,0,-1,-1,-1,-1
38,0,0,0,-1,-1,-1,0,-1,-1,-1,-1
39,0,0,0,-1,-1,-1,0,-1,-1,-1,-1
40,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1
